세부사업명,내역사업명,연구개발과제번호,연구개발과제명,총연구개발기간,연구기관역할명,연구기관명, 총 연구개발비 , 24년도 연구개발비 
농업기반및재해대응기술개발(RnD),기후변화 및 농업재해 대응 기술,RS-2022-IP322078,농업용 저수지 시공간적 실시간 유역 유출 및 홍수 예측 시스템 개발,2022-04-01~2024-12-31,주관연구개발기관,충남대학교 산학협력단,324900000,94600000
농업기반및재해대응기술개발(RnD),기후변화 및 농업재해 대응 기술,RS-2022-IP322078,농업용 저수지 시공간적 실시간 유역 유출 및 홍수 예측 시스템 개발,2022-04-01~2024-12-31,공동연구개발기관,한경대학교 산학협력단,232000000,67500000
농업기반및재해대응기술개발(RnD),기후변화 및 농업재해 대응 기술,RS-2022-IP322078,농업용 저수지 시공간적 실시간 유역 유출 및 홍수 예측 시스템 개발,2022-04-01~2024-12-31,공동연구개발기관,경상국립대학교 산학협력단,139100000,40400000
농업기반및재해대응기술개발(RnD),기후변화 및 농업재해 대응 기술,RS-2022-IP322078,농업용 저수지 시공간적 실시간 유역 유출 및 홍수 예측 시스템 개발,2022-04-01~2024-12-31,공동연구개발기관,위디비(주),295625000,90000000
농업기반및재해대응기술개발(RnD),기후변화 및 농업재해 대응 기술,RS-2022-IP322078,농업용 저수지 시공간적 실시간 유역 유출 및 홍수 예측 시스템 개발,2022-04-01~2024-12-31,합계,위탁연구개발기관 제외 합계,991625000,292500000
농업기반및재해대응기술개발(RnD),기후변화 및 농업재해 대응 기술,RS-2022-IP322079,월류대비 농업용 저수지 긴급 방류장치 및 시스템 개발,2022-04-01~2024-12-31,주관연구개발기관,아신씨엔티 주식회사,802840000,240340000
농업기반및재해대응기술개발(RnD),기후변화 및 농업재해 대응 기술,RS-2022-IP322079,월류대비 농업용 저수지 긴급 방류장치 및 시스템 개발,2022-04-01~2024-12-31,공동연구개발기관,세종대학교산학협력단,315000000,90000000
농업기반및재해대응기술개발(RnD),기후변화 및 농업재해 대응 기술,RS-2022-IP322079,월류대비 농업용 저수지 긴급 방류장치 및 시스템 개발,2022-04-01~2024-12-31,위탁연구개발기관,한국농어촌공사 농어촌연구원,134600000,39600000
농업기반및재해대응기술개발(RnD),기후변화 및 농업재해 대응 기술,RS-2022-IP322079,월류대비 농업용 저수지 긴급 방류장치 및 시스템 개발,2022-04-01~2024-12-31,합계,위탁연구개발기관 제외 합계,1117840000,330340000
농업기반및재해대응기술개발(RnD),기후변화 및 농업재해 대응 기술,RS-2022-IP322080,농업용저수지 취수시설물 관리를 위한 안전점검 자동화 장비 개발,2022-04-01~2024-12-31,주관연구개발기관,한국농어촌공사 농어촌연구원,174760000,59760000
농업기반및재해대응기술개발(RnD),기후변화 및 농업재해 대응 기술,RS-2022-IP322080,농업용저수지 취수시설물 관리를 위한 안전점검 자동화 장비 개발,2022-04-01~2024-12-31,공동연구개발기관,서울대학교 산학협력단,144400000,50400000
농업기반및재해대응기술개발(RnD),기후변화 및 농업재해 대응 기술,RS-2022-IP322080,농업용저수지 취수시설물 관리를 위한 안전점검 자동화 장비 개발,2022-04-01~2024-12-31,공동연구개발기관,(주)딥인스펙션,750250000,206500000
농업기반및재해대응기술개발(RnD),기후변화 및 농업재해 대응 기술,RS-2022-IP322080,농업용저수지 취수시설물 관리를 위한 안전점검 자동화 장비 개발,2022-04-01~2024-12-31,합계,위탁연구개발기관 제외 합계,1069410000,316660000
농업기반및재해대응기술개발(RnD),농업용수 및 기반시설 관리 효율화 기술,RS-2022-IP322081,농업용수 물순환 계측 테스트베드 운영 및 물관리 시스템 개발,2022-04-01~2024-12-31,주관연구개발기관,강원대학교 산학협력단,494000000,154000000
농업기반및재해대응기술개발(RnD),농업용수 및 기반시설 관리 효율화 기술,RS-2022-IP322081,농업용수 물순환 계측 테스트베드 운영 및 물관리 시스템 개발,2022-04-01~2024-12-31,공동연구개발기관,주식회사 선도소프트,234370000,71870000
농업기반및재해대응기술개발(RnD),농업용수 및 기반시설 관리 효율화 기술,RS-2022-IP322081,농업용수 물순환 계측 테스트베드 운영 및 물관리 시스템 개발,2022-04-01~2024-12-31,공동연구개발기관,주식회사 이엠연구소,421000000,133500000
농업기반및재해대응기술개발(RnD),농업용수 및 기반시설 관리 효율화 기술,RS-2022-IP322081,농업용수 물순환 계측 테스트베드 운영 및 물관리 시스템 개발,2022-04-01~2024-12-31,합계,위탁연구개발기관 제외 합계,1149370000,359370000
농업기반및재해대응기술개발(RnD),농업용수 및 기반시설 관리 효율화 기술,RS-2022-IP322082,농업용수 이용량 절감을 위한 스마트 농업용수 계측 모니터링 및 자동 관개 기술 개발,2022-04-01~2024-12-31,주관연구개발기관,충남대학교 산학협력단,426320000,130000000
농업기반및재해대응기술개발(RnD),농업용수 및 기반시설 관리 효율화 기술,RS-2022-IP322082,농업용수 이용량 절감을 위한 스마트 농업용수 계측 모니터링 및 자동 관개 기술 개발,2022-04-01~2024-12-31,공동연구개발기관,(주)한기술,536347000,166667000
농업기반및재해대응기술개발(RnD),농업용수 및 기반시설 관리 효율화 기술,RS-2022-IP322082,농업용수 이용량 절감을 위한 스마트 농업용수 계측 모니터링 및 자동 관개 기술 개발,2022-04-01~2024-12-31,위탁연구개발기관,농촌지도자중앙연합회,17680000,7680000
농업기반및재해대응기술개발(RnD),농업용수 및 기반시설 관리 효율화 기술,RS-2022-IP322082,농업용수 이용량 절감을 위한 스마트 농업용수 계측 모니터링 및 자동 관개 기술 개발,2022-04-01~2024-12-31,위탁연구개발기관,한국농어촌공사 농어촌연구원,78040000,23040000
농업기반및재해대응기술개발(RnD),농업용수 및 기반시설 관리 효율화 기술,RS-2022-IP322082,농업용수 이용량 절감을 위한 스마트 농업용수 계측 모니터링 및 자동 관개 기술 개발,2022-04-01~2024-12-31,합계,위탁연구개발기관 제외 합계,962667000,296667000
농업기반및재해대응기술개발(RnD),농업용수 및 기반시설 관리 효율화 기술,RS-2022-IP322083,물 부족 대비 농업용수 스마트 재이용 시스템 기술 개발,2022-04-01~2024-12-31,주관연구개발기관,충북대학교 산학협력단,270600000,83000000
농업기반및재해대응기술개발(RnD),농업용수 및 기반시설 관리 효율화 기술,RS-2022-IP322083,물 부족 대비 농업용수 스마트 재이용 시스템 기술 개발,2022-04-01~2024-12-31,공동연구개발기관,(주)워터오리진,343840000,109340000
농업기반및재해대응기술개발(RnD),농업용수 및 기반시설 관리 효율화 기술,RS-2022-IP322083,물 부족 대비 농업용수 스마트 재이용 시스템 기술 개발,2022-04-01~2024-12-31,공동연구개발기관,주식회사 제이엘소프트,172000000,54700000
농업기반및재해대응기술개발(RnD),농업용수 및 기반시설 관리 효율화 기술,RS-2022-IP322083,물 부족 대비 농업용수 스마트 재이용 시스템 기술 개발,2022-04-01~2024-12-31,합계,위탁연구개발기관 제외 합계,786440000,247040000
반려동물전주기산업화기술개발(RnD),반려동물 맞춤형 의약품 및 서비스 개발,RS-2022-IP322084,비문 안면 심도 음성등 생체신호를 이용한 반려견 개체인식 시스템 개발,2022-04-01~2024-12-31,주관연구개발기관,(주)에이치알지,687404000,245088000
반려동물전주기산업화기술개발(RnD),반려동물 맞춤형 의약품 및 서비스 개발,RS-2022-IP322084,비문 안면 심도 음성등 생체신호를 이용한 반려견 개체인식 시스템 개발,2022-04-01~2024-12-31,공동연구개발기관,제주대학교 산학협력단,386000000,126000000
반려동물전주기산업화기술개발(RnD),반려동물 맞춤형 의약품 및 서비스 개발,RS-2022-IP322084,비문 안면 심도 음성등 생체신호를 이용한 반려견 개체인식 시스템 개발,2022-04-01~2024-12-31,공동연구개발기관,인투씨엔에스,157465000,54456000
반려동물전주기산업화기술개발(RnD),반려동물 맞춤형 의약품 및 서비스 개발,RS-2022-IP322084,비문 안면 심도 음성등 생체신호를 이용한 반려견 개체인식 시스템 개발,2022-04-01~2024-12-31,공동연구개발기관,케어식스,157465000,54456000
반려동물전주기산업화기술개발(RnD),반려동물 맞춤형 의약품 및 서비스 개발,RS-2022-IP322084,비문 안면 심도 음성등 생체신호를 이용한 반려견 개체인식 시스템 개발,2022-04-01~2024-12-31,합계,위탁연구개발기관 제외 합계,1388334000,480000000
반려동물전주기산업화기술개발(RnD),반려동물 맞춤형 의약품 및 서비스 개발,RS-2022-IP322086,반려동물 복지를 위한 생체분해기간 제어형 비혈관계 스텐트 개발,2022-04-01~2025-12-31,주관연구개발기관,(주)엠아이텍,1100000000,360000000
반려동물전주기산업화기술개발(RnD),반려동물 맞춤형 의약품 및 서비스 개발,RS-2022-IP322086,반려동물 복지를 위한 생체분해기간 제어형 비혈관계 스텐트 개발,2022-04-01~2025-12-31,공동연구개발기관,충북대학교 산학협력단,604000000,162000000
반려동물전주기산업화기술개발(RnD),반려동물 맞춤형 의약품 및 서비스 개발,RS-2022-IP322086,반려동물 복지를 위한 생체분해기간 제어형 비혈관계 스텐트 개발,2022-04-01~2025-12-31,공동연구개발기관,한국섬유개발연구원,676000000,108000000
반려동물전주기산업화기술개발(RnD),반려동물 맞춤형 의약품 및 서비스 개발,RS-2022-IP322086,반려동물 복지를 위한 생체분해기간 제어형 비혈관계 스텐트 개발,2022-04-01~2025-12-31,합계,위탁연구개발기관 제외 합계,2380000000,630000000
반려동물전주기산업화기술개발(RnD),반려동물 맞춤형 의약품 및 서비스 개발,RS-2022-IP322087,반려동물 뇌질환 현장진단용 미세유체칩 기반 고민감도 진단시스템 개발,2022-04-01~2026-12-31,주관연구개발기관,(주)스몰머신즈,2084774000,443558000
반려동물전주기산업화기술개발(RnD),반려동물 맞춤형 의약품 및 서비스 개발,RS-2022-IP322087,반려동물 뇌질환 현장진단용 미세유체칩 기반 고민감도 진단시스템 개발,2022-04-01~2026-12-31,공동연구개발기관,전북대학교산학협력단,848200000,168200000
반려동물전주기산업화기술개발(RnD),반려동물 맞춤형 의약품 및 서비스 개발,RS-2022-IP322087,반려동물 뇌질환 현장진단용 미세유체칩 기반 고민감도 진단시스템 개발,2022-04-01~2026-12-31,공동연구개발기관,(주)휴벳,835528000,189576000
반려동물전주기산업화기술개발(RnD),반려동물 맞춤형 의약품 및 서비스 개발,RS-2022-IP322087,반려동물 뇌질환 현장진단용 미세유체칩 기반 고민감도 진단시스템 개발,2022-04-01~2026-12-31,합계,위탁연구개발기관 제외 합계,3768502000,801334000
반려동물전주기산업화기술개발(RnD),반려동물 맞춤형 의약품 및 서비스 개발,RS-2022-IP322088,중증열성혈소판감소증후군(SFVS) 방어를 위한 반려동물 SFTSV 백신 개발,2022-04-01~2024-12-31,주관연구개발기관,(주)중앙백신연구소,942400000,319400000
반려동물전주기산업화기술개발(RnD),반려동물 맞춤형 의약품 및 서비스 개발,RS-2022-IP322088,중증열성혈소판감소증후군(SFVS) 방어를 위한 반려동물 SFTSV 백신 개발,2022-04-01~2024-12-31,공동연구개발기관,기초과학연구원,505900000,239400000
반려동물전주기산업화기술개발(RnD),반려동물 맞춤형 의약품 및 서비스 개발,RS-2022-IP322088,중증열성혈소판감소증후군(SFVS) 방어를 위한 반려동물 SFTSV 백신 개발,2022-04-01~2024-12-31,공동연구개발기관,경상국립대학교 산학협력단,643600000,210600000
반려동물전주기산업화기술개발(RnD),반려동물 맞춤형 의약품 및 서비스 개발,RS-2022-IP322088,중증열성혈소판감소증후군(SFVS) 방어를 위한 반려동물 SFTSV 백신 개발,2022-04-01~2024-12-31,공동연구개발기관,충북대학교 산학협력단,200000000,0
반려동물전주기산업화기술개발(RnD),반려동물 맞춤형 의약품 및 서비스 개발,RS-2022-IP322088,중증열성혈소판감소증후군(SFVS) 방어를 위한 반려동물 SFTSV 백신 개발,2022-04-01~2024-12-31,공동연구개발기관,전북대학교산학협력단,770000000,270000000
반려동물전주기산업화기술개발(RnD),반려동물 맞춤형 의약품 및 서비스 개발,RS-2022-IP322088,중증열성혈소판감소증후군(SFVS) 방어를 위한 반려동물 SFTSV 백신 개발,2022-04-01~2024-12-31,합계,위탁연구개발기관 제외 합계,3061900000,1039400000
반려동물전주기산업화기술개발(RnD),반려동물 먹거리 수입대체 및 국산화,RS-2022-IP322089,농축수산 부산물을 이용한 반려동물사료의 기호성 및  보존성 증진용 사료첨가제 개발,2022-04-01~2024-12-31,주관연구개발기관,(주)미래생명자원,525200000,291000000
반려동물전주기산업화기술개발(RnD),반려동물 먹거리 수입대체 및 국산화,RS-2022-IP322089,농축수산 부산물을 이용한 반려동물사료의 기호성 및  보존성 증진용 사료첨가제 개발,2022-04-01~2024-12-31,공동연구개발기관,건국대학교 산학협력단,303000000,153000000
반려동물전주기산업화기술개발(RnD),반려동물 먹거리 수입대체 및 국산화,RS-2022-IP322089,농축수산 부산물을 이용한 반려동물사료의 기호성 및  보존성 증진용 사료첨가제 개발,2022-04-01~2024-12-31,공동연구개발기관,경상국립대학교 산학협력단,320000000,0
반려동물전주기산업화기술개발(RnD),반려동물 먹거리 수입대체 및 국산화,RS-2022-IP322089,농축수산 부산물을 이용한 반려동물사료의 기호성 및  보존성 증진용 사료첨가제 개발,2022-04-01~2024-12-31,합계,위탁연구개발기관 제외 합계,1148200000,444000000
반려동물전주기산업화기술개발(RnD),반려동물 맞춤형 의약품 및 서비스 개발,RS-2022-IP322090,반려동물 골 결손을 위한 3D프린팅 인공 보형물 치료재료 개발,2022-04-01~2026-12-31,주관연구개발기관,경북대학교 산학협력단,665000000,135000000
반려동물전주기산업화기술개발(RnD),반려동물 맞춤형 의약품 및 서비스 개발,RS-2022-IP322090,반려동물 골 결손을 위한 3D프린팅 인공 보형물 치료재료 개발,2022-04-01~2026-12-31,공동연구개발기관,충남대학교 산학협력단,356000000,72000000
반려동물전주기산업화기술개발(RnD),반려동물 맞춤형 의약품 및 서비스 개발,RS-2022-IP322090,반려동물 골 결손을 위한 3D프린팅 인공 보형물 치료재료 개발,2022-04-01~2026-12-31,공동연구개발기관,알앤엑스 주식회사,295800000,60500000
반려동물전주기산업화기술개발(RnD),반려동물 맞춤형 의약품 및 서비스 개발,RS-2022-IP322090,반려동물 골 결손을 위한 3D프린팅 인공 보형물 치료재료 개발,2022-04-01~2026-12-31,공동연구개발기관,(주)비트러스트메디텍,697500000,145000000
반려동물전주기산업화기술개발(RnD),반려동물 맞춤형 의약품 및 서비스 개발,RS-2022-IP322090,반려동물 골 결손을 위한 3D프린팅 인공 보형물 치료재료 개발,2022-04-01~2026-12-31,합계,위탁연구개발기관 제외 합계,2014300000,412500000
반려동물전주기산업화기술개발(RnD),반려동물 맞춤형 의약품 및 서비스 개발,RS-2022-IP322091,새로운 기전의 반려견용 아토피 치료제 상용화를 위한  비임상 임상 연구,2022-04-01~2025-12-31,주관연구개발기관,(주)대웅제약,2656500000,686500000
반려동물전주기산업화기술개발(RnD),반려동물 맞춤형 의약품 및 서비스 개발,RS-2022-IP322091,새로운 기전의 반려견용 아토피 치료제 상용화를 위한  비임상 임상 연구,2022-04-01~2025-12-31,공동연구개발기관,건국대학교 산학협력단,25000000,0
반려동물전주기산업화기술개발(RnD),반려동물 맞춤형 의약품 및 서비스 개발,RS-2022-IP322091,새로운 기전의 반려견용 아토피 치료제 상용화를 위한  비임상 임상 연구,2022-04-01~2025-12-31,공동연구개발기관,경상국립대학교 산학협력단,25000000,0
반려동물전주기산업화기술개발(RnD),반려동물 맞춤형 의약품 및 서비스 개발,RS-2022-IP322091,새로운 기전의 반려견용 아토피 치료제 상용화를 위한  비임상 임상 연구,2022-04-01~2025-12-31,합계,위탁연구개발기관 제외 합계,2706500000,686500000
반려동물전주기산업화기술개발(RnD),반려동물 맞춤형 의약품 및 서비스 개발,RS-2022-IP322092,항암 면역치료를 위한 개 키메라항원수용체-자연살해세포 (CAR-NK cells) 치료제 및 개 면역관문저해제 (immune-checkpoint,2022-04-01~2025-12-31,주관연구개발기관,국립공주대학교 산학협력단,540000000,270000000
반려동물전주기산업화기술개발(RnD),반려동물 맞춤형 의약품 및 서비스 개발,RS-2022-IP322092,항암 면역치료를 위한 개 키메라항원수용체-자연살해세포 (CAR-NK cells) 치료제 및 개 면역관문저해제 (immune-checkpoint,2022-04-01~2025-12-31,주관연구개발기관,공주대학교 산학협력단,350000000,0
반려동물전주기산업화기술개발(RnD),반려동물 맞춤형 의약품 및 서비스 개발,RS-2022-IP322092,항암 면역치료를 위한 개 키메라항원수용체-자연살해세포 (CAR-NK cells) 치료제 및 개 면역관문저해제 (immune-checkpoint,2022-04-01~2025-12-31,공동연구개발기관,성균관대학교 산학협력단,650000000,150000000
반려동물전주기산업화기술개발(RnD),반려동물 맞춤형 의약품 및 서비스 개발,RS-2022-IP322092,항암 면역치료를 위한 개 키메라항원수용체-자연살해세포 (CAR-NK cells) 치료제 및 개 면역관문저해제 (immune-checkpoint,2022-04-01~2025-12-31,공동연구개발기관,경상국립대학교 산학협력단,650000000,150000000
반려동물전주기산업화기술개발(RnD),반려동물 맞춤형 의약품 및 서비스 개발,RS-2022-IP322092,항암 면역치료를 위한 개 키메라항원수용체-자연살해세포 (CAR-NK cells) 치료제 및 개 면역관문저해제 (immune-checkpoint,2022-04-01~2025-12-31,공동연구개발기관,(주)박셀바이오,947500000,200000000
반려동물전주기산업화기술개발(RnD),반려동물 맞춤형 의약품 및 서비스 개발,RS-2022-IP322092,항암 면역치료를 위한 개 키메라항원수용체-자연살해세포 (CAR-NK cells) 치료제 및 개 면역관문저해제 (immune-checkpoint,2022-04-01~2025-12-31,합계,위탁연구개발기관 제외 합계,3137500000,770000000
반려동물전주기산업화기술개발(RnD),반려동물 먹거리 수입대체 및 국산화,RS-2022-IP322093,약용 및 식품 부산물을 활용한 반려동물 아토피 피부질환 개선 기능성 사료 개발,2022-04-01~2024-12-31,주관연구개발기관,한국한의학연구원,421000000,113000000
반려동물전주기산업화기술개발(RnD),반려동물 먹거리 수입대체 및 국산화,RS-2022-IP322093,약용 및 식품 부산물을 활용한 반려동물 아토피 피부질환 개선 기능성 사료 개발,2022-04-01~2024-12-31,공동연구개발기관,충남대학교 산학협력단,211000000,81000000
반려동물전주기산업화기술개발(RnD),반려동물 먹거리 수입대체 및 국산화,RS-2022-IP322093,약용 및 식품 부산물을 활용한 반려동물 아토피 피부질환 개선 기능성 사료 개발,2022-04-01~2024-12-31,공동연구개발기관,제일사료(주),728000000,288000000
반려동물전주기산업화기술개발(RnD),반려동물 먹거리 수입대체 및 국산화,RS-2022-IP322093,약용 및 식품 부산물을 활용한 반려동물 아토피 피부질환 개선 기능성 사료 개발,2022-04-01~2024-12-31,합계,위탁연구개발기관 제외 합계,1360000000,482000000
반려동물전주기산업화기술개발(RnD),반려동물 먹거리 수입대체 및 국산화,RS-2022-IP322094,동애등에 유충 원료를 활용한 지질대사 개선용 반려견 기능성 사료 개발,2022-04-01~2024-12-31,주관연구개발기관,강원대학교 산학협력단,325500000,112000000
반려동물전주기산업화기술개발(RnD),반려동물 먹거리 수입대체 및 국산화,RS-2022-IP322094,동애등에 유충 원료를 활용한 지질대사 개선용 반려견 기능성 사료 개발,2022-04-01~2024-12-31,공동연구개발기관,전북대학교산학협력단,260000000,90000000
반려동물전주기산업화기술개발(RnD),반려동물 먹거리 수입대체 및 국산화,RS-2022-IP322094,동애등에 유충 원료를 활용한 지질대사 개선용 반려견 기능성 사료 개발,2022-04-01~2024-12-31,공동연구개발기관,이레본,353334000,120000000
반려동물전주기산업화기술개발(RnD),반려동물 먹거리 수입대체 및 국산화,RS-2022-IP322094,동애등에 유충 원료를 활용한 지질대사 개선용 반려견 기능성 사료 개발,2022-04-01~2024-12-31,공동연구개발기관,(주)마이웰에프앤에프,176667000,60000000
반려동물전주기산업화기술개발(RnD),반려동물 먹거리 수입대체 및 국산화,RS-2022-IP322094,동애등에 유충 원료를 활용한 지질대사 개선용 반려견 기능성 사료 개발,2022-04-01~2024-12-31,합계,위탁연구개발기관 제외 합계,1115501000,382000000
반려동물전주기산업화기술개발(RnD),반려동물 맞춤형 의약품 및 서비스 개발,RS-2022-IP322095,고양이 난치성 갑상샘 기능항진증 진단치료용 방사성의약품 개발,2022-04-01~2025-12-31,주관연구개발기관,(주)엘씨젠,597425000,179955000
반려동물전주기산업화기술개발(RnD),반려동물 맞춤형 의약품 및 서비스 개발,RS-2022-IP322095,고양이 난치성 갑상샘 기능항진증 진단치료용 방사성의약품 개발,2022-04-01~2025-12-31,공동연구개발기관,한국원자력연구원,886851000,202433000
반려동물전주기산업화기술개발(RnD),반려동물 맞춤형 의약품 및 서비스 개발,RS-2022-IP322095,고양이 난치성 갑상샘 기능항진증 진단치료용 방사성의약품 개발,2022-04-01~2025-12-31,공동연구개발기관,충북대학교 산학협력단,1021224000,263612000
반려동물전주기산업화기술개발(RnD),반려동물 맞춤형 의약품 및 서비스 개발,RS-2022-IP322095,고양이 난치성 갑상샘 기능항진증 진단치료용 방사성의약품 개발,2022-04-01~2025-12-31,합계,위탁연구개발기관 제외 합계,2505500000,646000000
반려동물전주기산업화기술개발(RnD),반려동물 맞춤형 의약품 및 서비스 개발,RS-2022-IP322096,한우의 잉여혈액을 사용한 반려동물용 스텔스 혈액의 개발,2022-04-01~2026-12-31,주관연구개발기관,연세대학교 산학협력단,683000000,0
반려동물전주기산업화기술개발(RnD),반려동물 맞춤형 의약품 및 서비스 개발,RS-2022-IP322096,한우의 잉여혈액을 사용한 반려동물용 스텔스 혈액의 개발,2022-04-01~2026-12-31,주관연구개발기관,연세대학교산학협력단,988500000,329500000
반려동물전주기산업화기술개발(RnD),반려동물 맞춤형 의약품 및 서비스 개발,RS-2022-IP322096,한우의 잉여혈액을 사용한 반려동물용 스텔스 혈액의 개발,2022-04-01~2026-12-31,공동연구개발기관,케이에이비비주식회사,919500000,200000000
반려동물전주기산업화기술개발(RnD),반려동물 맞춤형 의약품 및 서비스 개발,RS-2022-IP322096,한우의 잉여혈액을 사용한 반려동물용 스텔스 혈액의 개발,2022-04-01~2026-12-31,합계,위탁연구개발기관 제외 합계,2591000000,529500000
반려동물전주기산업화기술개발(RnD),반려동물 맞춤형 의약품 및 서비스 개발,RS-2022-IP322097,줄기세포를 활용한 반려동물 난치성 구내염 세포치료제 개발 및 서비스 구축,2022-04-01~2025-06-30,주관연구개발기관,건국대학교 산학협력단,547600000,183600000
반려동물전주기산업화기술개발(RnD),반려동물 맞춤형 의약품 및 서비스 개발,RS-2022-IP322097,줄기세포를 활용한 반려동물 난치성 구내염 세포치료제 개발 및 서비스 구축,2022-04-01~2025-06-30,공동연구개발기관,전남대학교 산학협력단,258000000,90000000
반려동물전주기산업화기술개발(RnD),반려동물 맞춤형 의약품 및 서비스 개발,RS-2022-IP322097,줄기세포를 활용한 반려동물 난치성 구내염 세포치료제 개발 및 서비스 구축,2022-04-01~2025-06-30,위탁연구개발기관,제주대학교산학협력단,35000000,35000000
반려동물전주기산업화기술개발(RnD),반려동물 맞춤형 의약품 및 서비스 개발,RS-2022-IP322097,줄기세포를 활용한 반려동물 난치성 구내염 세포치료제 개발 및 서비스 구축,2022-04-01~2025-06-30,위탁연구개발기관,(주)미래셀바이오,5000000,5000000
반려동물전주기산업화기술개발(RnD),반려동물 맞춤형 의약품 및 서비스 개발,RS-2022-IP322097,줄기세포를 활용한 반려동물 난치성 구내염 세포치료제 개발 및 서비스 구축,2022-04-01~2025-06-30,위탁연구개발기관,(주)카브,85000000,0
반려동물전주기산업화기술개발(RnD),반려동물 맞춤형 의약품 및 서비스 개발,RS-2022-IP322097,줄기세포를 활용한 반려동물 난치성 구내염 세포치료제 개발 및 서비스 구축,2022-04-01~2025-06-30,합계,위탁연구개발기관 제외 합계,805600000,273600000
반려동물전주기산업화기술개발(RnD),반려동물 맞춤형 의약품 및 서비스 개발,RS-2022-IP322098,반려동물용 지속형 항생제 개발 및 용법용량 최적화,2022-04-01~2024-12-31,주관연구개발기관,충남대학교 산학협력단,584000000,144000000
반려동물전주기산업화기술개발(RnD),반려동물 맞춤형 의약품 및 서비스 개발,RS-2022-IP322098,반려동물용 지속형 항생제 개발 및 용법용량 최적화,2022-04-01~2024-12-31,공동연구개발기관,(주)삼양애니팜,277000000,108000000
반려동물전주기산업화기술개발(RnD),반려동물 맞춤형 의약품 및 서비스 개발,RS-2022-IP322098,반려동물용 지속형 항생제 개발 및 용법용량 최적화,2022-04-01~2024-12-31,공동연구개발기관,컬프,349000000,180000000
반려동물전주기산업화기술개발(RnD),반려동물 맞춤형 의약품 및 서비스 개발,RS-2022-IP322098,반려동물용 지속형 항생제 개발 및 용법용량 최적화,2022-04-01~2024-12-31,합계,위탁연구개발기관 제외 합계,1210000000,432000000
2025축산현안대응산업화기술개발(RnD),가축생산효율성증진,RS-2022-IP322100,반추동물 장내발효 메탄발생 저감을 위한 저분자 합성사료첨가제 국산화 기술개발,2022-04-01~2024-12-31,주관연구개발기관,서울대학교 산학협력단,740000000,0
2025축산현안대응산업화기술개발(RnD),가축생산효율성증진,RS-2022-IP322100,반추동물 장내발효 메탄발생 저감을 위한 저분자 합성사료첨가제 국산화 기술개발,2022-04-01~2024-12-31,주관연구개발기관,서울대학교산학협력단,378000000,378000000
2025축산현안대응산업화기술개발(RnD),가축생산효율성증진,RS-2022-IP322100,반추동물 장내발효 메탄발생 저감을 위한 저분자 합성사료첨가제 국산화 기술개발,2022-04-01~2024-12-31,공동연구개발기관,경북대학교산학협력단,67500000,67500000
2025축산현안대응산업화기술개발(RnD),가축생산효율성증진,RS-2022-IP322100,반추동물 장내발효 메탄발생 저감을 위한 저분자 합성사료첨가제 국산화 기술개발,2022-04-01~2024-12-31,공동연구개발기관,경북대학교 산학협력단,125000000,0
2025축산현안대응산업화기술개발(RnD),가축생산효율성증진,RS-2022-IP322100,반추동물 장내발효 메탄발생 저감을 위한 저분자 합성사료첨가제 국산화 기술개발,2022-04-01~2024-12-31,공동연구개발기관,(주)씨티씨바이오,7146000,0
2025축산현안대응산업화기술개발(RnD),가축생산효율성증진,RS-2022-IP322100,반추동물 장내발효 메탄발생 저감을 위한 저분자 합성사료첨가제 국산화 기술개발,2022-04-01~2024-12-31,공동연구개발기관,씨티씨바이오,13792000,6646000
2025축산현안대응산업화기술개발(RnD),가축생산효율성증진,RS-2022-IP322100,반추동물 장내발효 메탄발생 저감을 위한 저분자 합성사료첨가제 국산화 기술개발,2022-04-01~2024-12-31,합계,위탁연구개발기관 제외 합계,1331438000,452146000
2025축산현안대응산업화기술개발(RnD),축산시설환경개선,RS-2022-IP322101,가축시장 안전사고 예방을 위한 스마트 소 이송시스템 개발,2022-04-01~2024-12-31,주관연구개발기관,지금강(주),497500000,185000000
2025축산현안대응산업화기술개발(RnD),축산시설환경개선,RS-2022-IP322101,가축시장 안전사고 예방을 위한 스마트 소 이송시스템 개발,2022-04-01~2024-12-31,공동연구개발기관,전북대학교산학협력단,193000000,63000000
2025축산현안대응산업화기술개발(RnD),축산시설환경개선,RS-2022-IP322101,가축시장 안전사고 예방을 위한 스마트 소 이송시스템 개발,2022-04-01~2024-12-31,공동연구개발기관,정피엔씨연구소,216500000,74000000
2025축산현안대응산업화기술개발(RnD),축산시설환경개선,RS-2022-IP322101,가축시장 안전사고 예방을 위한 스마트 소 이송시스템 개발,2022-04-01~2024-12-31,합계,위탁연구개발기관 제외 합계,907000000,322000000
2025축산현안대응산업화기술개발(RnD),축산시설환경개선,RS-2022-IP322102,농업용 RE-100달성을 위한 양돈시설 적용 소형화 가축분뇨 에너지자원화시스템 개발 및 실증,2022-04-01~2024-12-31,주관연구개발기관,호서대학교 산학협력단,300000000,50000000
2025축산현안대응산업화기술개발(RnD),축산시설환경개선,RS-2022-IP322102,농업용 RE-100달성을 위한 양돈시설 적용 소형화 가축분뇨 에너지자원화시스템 개발 및 실증,2022-04-01~2024-12-31,공동연구개발기관,한국산업기술시험원,315000000,115000000
